,Latitude,Longitude,,sum paid,jan_r,feb_r,mar_r,apr_r,may_r,jun_r,jul_r,aug_r,sep_r,oct_r,nov_r,dec_r,avg_r,jan_t,feb_t,mar_t,apr_t,may_t,jun_t,jul_t,aug_t,sep_t,oct_t,nov_t,dec_t
8742,42.7,-82.8,"(42.7, -82.8)",1104.86,6.178014184,6.934920635,7.786016949,8.935828877,10.30955679,10.08680311,9.496251874,9.241564417,9.450909091,6.946736684,9.019664967,7.358887381,8.478762913,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8743,42.7,-82.7,"(42.7, -82.7)",1104.86,6.178014184,6.934920635,7.786016949,8.935828877,10.30955679,10.08680311,9.496251874,9.241564417,9.450909091,6.946736684,9.019664967,7.358887381,8.478762913,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8744,42.7,-82.6,"(42.7, -82.6)",1104.86,6.406976744,6.19266055,6.722222222,10.79266573,10.80277778,11.02248677,9.483530962,10.41469816,10.20509194,8.590846047,7.050824176,6.568783069,8.687797013,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8745,42.7,-82.5,"(42.7, -82.5)",1104.86,14.36111111,13.91169978,12.74946467,17.07228916,10.24144144,11.06122449,8.911552347,10.2513465,9.844277674,9.704633205,13.02874743,15.96442688,12.25851789,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8746,42.7,-79.1,"(42.7, -79.1)",1104.86,6.178014184,6.934920635,7.786016949,8.935828877,10.30955679,10.08680311,9.496251874,9.241564417,9.450909091,6.946736684,9.019664967,7.358887381,8.478762913,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8747,42.7,-79,"(42.7, -79)",1104.86,6.178014184,6.934920635,7.786016949,8.935828877,10.30955679,10.08680311,9.496251874,9.241564417,9.450909091,6.946736684,9.019664967,7.358887381,8.478762913,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8748,42.7,-78.9,"(42.7, -78.9)",1104.86,6.178014184,6.934920635,7.786016949,8.935828877,10.30955679,10.08680311,9.496251874,9.241564417,9.450909091,6.946736684,9.019664967,7.358887381,8.478762913,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8749,42.7,-78.8,"(42.7, -78.8)",1104.86,10.92282697,8.670415225,9.882352941,11.70607029,11.95260664,14.37633588,12.85756677,11.78839349,14.42003367,13.0450237,12.89150547,12.20233139,12.05962187,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8750,42.7,-78.7,"(42.7, -78.7)",1104.86,10.92282697,8.670415225,9.882352941,11.70607029,11.95260664,14.37633588,12.85756677,11.78839349,14.42003367,13.0450237,12.89150547,12.20233139,12.05962187,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8751,42.7,-78.6,"(42.7, -78.6)",1104.86,10.92282697,8.670415225,9.882352941,11.70607029,11.95260664,14.37633588,12.85756677,11.78839349,14.42003367,13.0450237,12.89150547,12.20233139,12.05962187,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8752,42.7,-78.5,"(42.7, -78.5)",1104.86,10.92282697,8.670415225,9.882352941,11.70607029,11.95260664,14.37633588,12.85756677,11.78839349,14.42003367,13.0450237,12.89150547,12.20233139,12.05962187,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8753,42.7,-78.4,"(42.7, -78.4)",1104.86,10.92282697,8.670415225,9.882352941,11.70607029,11.95260664,14.37633588,12.85756677,11.78839349,14.42003367,13.0450237,12.89150547,12.20233139,12.05962187,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8754,42.7,-78.3,"(42.7, -78.3)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8755,42.7,-78.1,"(42.7, -78.1)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8756,42.7,-78,"(42.7, -78)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8757,42.7,-77.9,"(42.7, -77.9)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8758,42.7,-77.8,"(42.7, -77.8)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8759,42.7,-77.7,"(42.7, -77.7)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8760,42.7,-77.5,"(42.7, -77.5)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8761,42.7,-77.4,"(42.7, -77.4)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8762,42.7,-77.3,"(42.7, -77.3)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8763,42.7,-77.2,"(42.7, -77.2)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8764,42.7,-77.1,"(42.7, -77.1)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8765,42.7,-77,"(42.7, -77)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8766,42.7,-76.9,"(42.7, -76.9)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8767,42.7,-76.8,"(42.7, -76.8)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8768,42.7,-76.7,"(42.7, -76.7)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8769,42.7,-76.6,"(42.7, -76.6)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8770,42.7,-76.5,"(42.7, -76.5)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8771,42.7,-76.4,"(42.7, -76.4)",1104.86,10.44758065,10.30612245,10.02419355,12.24166667,12.17427386,15.29583333,13.2016129,12.25,15.53333333,19.72222222,14.06167401,12.75,13.16737608,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8772,42.7,-76.3,"(42.7, -76.3)",1104.86,40.44264264,34.44010088,30.69553523,19.33084005,12.13606911,6.932156646,1.846194503,3.272251309,7.041242635,19.75632421,40.99501385,45.31918506,21.85062968,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8773,42.7,-76.2,"(42.7, -76.2)",1104.86,40.44264264,34.44010088,30.69553523,19.33084005,12.13606911,6.932156646,1.846194503,3.272251309,7.041242635,19.75632421,40.99501385,45.31918506,21.85062968,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8774,42.7,-76.1,"(42.7, -76.1)",1104.86,40.44264264,34.44010088,30.69553523,19.33084005,12.13606911,6.932156646,1.846194503,3.272251309,7.041242635,19.75632421,40.99501385,45.31918506,21.85062968,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8775,42.7,-76,"(42.7, -76)",1104.86,40.44264264,34.44010088,30.69553523,19.33084005,12.13606911,6.932156646,1.846194503,3.272251309,7.041242635,19.75632421,40.99501385,45.31918506,21.85062968,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8776,42.7,-72.4,"(42.7, -72.4)",1104.86,11.58403955,10.96771772,13.52773826,12.42644979,12.99172414,11.64583333,13.47676056,12.89890909,14.54184704,14.12450593,13.49422799,12.41766784,12.84145177,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8777,42.7,-72.1,"(42.7, -72.1)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8778,42.7,-72,"(42.7, -72)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8779,42.7,-71.9,"(42.7, -71.9)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8780,42.7,-71.8,"(42.7, -71.8)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8781,42.7,-71.7,"(42.7, -71.7)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8782,42.7,-71.6,"(42.7, -71.6)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8783,42.7,-71.5,"(42.7, -71.5)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8784,42.7,-71.4,"(42.7, -71.4)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8785,42.7,-71.3,"(42.7, -71.3)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8786,42.7,-71.2,"(42.7, -71.2)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8787,42.7,-71.1,"(42.7, -71.1)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8788,42.7,-71,"(42.7, -71)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8789,42.7,-70.9,"(42.7, -70.9)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8790,42.7,-70.8,"(42.7, -70.8)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8791,42.7,-70.7,"(42.7, -70.7)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8792,42.7,-70.6,"(42.7, -70.6)",1104.86,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8793,42.8,-124.5,"(42.8, -124.5)",9194730.3,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,48.29378673,48.90375348,49.27357689,50.58317474,53.16391926,55.56629213,57.68563025,58.26906957,57.08305821,54.72048699,50.87554019,47.84001664
8794,42.8,-124.4,"(42.8, -124.4)",9194730.3,7.428904429,6.024050633,7.888888889,9.900117509,8.566572238,10.31385006,10.25627477,9.945157526,9.68772348,9.834851936,9.063380282,7.006082725,8.826321206,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8795,42.8,-123.2,"(42.8, -123.2)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8796,42.8,-89.7,"(42.8, -89.7)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8797,42.8,-89.6,"(42.8, -89.6)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8798,42.8,-89.3,"(42.8, -89.3)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8799,42.8,-89.2,"(42.8, -89.2)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8800,42.8,-89.1,"(42.8, -89.1)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8801,42.8,-89,"(42.8, -89)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8802,42.8,-88.9,"(42.8, -88.9)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,19.20264682,22.98738657,34.23296112,46.58474359,58.0318445,67.63252137,71.90153019,69.68093466,61.62435897,49.43151365,36.54675214,24.09123242
8803,42.8,-88.8,"(42.8, -88.8)",9194730.3,4.072880516,4.066849315,6.336168084,10.48057143,9.76026694,12.96977731,12.06983963,10.65763052,11.46292373,7.925734915,7.054674686,5.094268881,8.495965496,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8804,42.8,-88.6,"(42.8, -88.6)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8805,42.8,-88.3,"(42.8, -88.3)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8806,42.8,-88.2,"(42.8, -88.2)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8807,42.8,-88.1,"(42.8, -88.1)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8808,42.8,-88,"(42.8, -88)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,24.37311516,27.03693078,34.58101737,46.09811644,56.84768404,65.04547009,70.648343,69.16064623,61.73363248,50.42686258,40.28290598,29.9263267
8809,42.8,-87.9,"(42.8, -87.9)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8810,42.8,-87.8,"(42.8, -87.8)",9194730.3,4.604847208,4.727817093,6.536533333,11.37350055,10.74741426,14.32232792,12.5648198,11.24217463,10.5052356,7.625312656,7.039588689,5.689528796,8.914925045,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8811,42.8,-86.2,"(42.8, -86.2)",9194730.3,6.18056266,5.484069312,7.150663943,11.00803428,10.85194942,10.72603486,9.505918682,10.06966403,10.5928174,10.34102934,9.603521878,7.644355644,9.096551787,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8812,42.8,-86.1,"(42.8, -86.1)",9194730.3,6.18056266,5.484069312,7.150663943,11.00803428,10.85194942,10.72603486,9.505918682,10.06966403,10.5928174,10.34102934,9.603521878,7.644355644,9.096551787,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8813,42.8,-86,"(42.8, -86)",9194730.3,6.18056266,5.484069312,7.150663943,11.00803428,10.85194942,10.72603486,9.505918682,10.06966403,10.5928174,10.34102934,9.603521878,7.644355644,9.096551787,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8814,42.8,-85.9,"(42.8, -85.9)",9194730.3,6.848567531,5.489761092,7.731506849,11.43031123,12.84456671,12.37807882,9.993261456,10.26611797,10.19181946,10.71988796,10.72326203,6.581646424,9.599898961,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8815,42.8,-85.5,"(42.8, -85.5)",9194730.3,6.848567531,5.489761092,7.731506849,11.43031123,12.84456671,12.37807882,9.993261456,10.26611797,10.19181946,10.71988796,10.72326203,6.581646424,9.599898961,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8816,42.8,-85.4,"(42.8, -85.4)",9194730.3,6.848567531,5.489761092,7.731506849,11.43031123,12.84456671,12.37807882,9.993261456,10.26611797,10.19181946,10.71988796,10.72326203,6.581646424,9.599898961,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8817,42.8,-85.1,"(42.8, -85.1)",9194730.3,6.848567531,5.489761092,7.731506849,11.43031123,12.84456671,12.37807882,9.993261456,10.26611797,10.19181946,10.71988796,10.72326203,6.581646424,9.599898961,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
8818,42.8,-84.8,"(42.8, -84.8)",9194730.3,6.848567531,5.489761092,7.731506849,11.43031123,12.84456671,12.37807882,9.993261456,10.26611797,10.19181946,10.71988796,10.72326203,6.581646424,9.599898961,40.68407775,43.14069873,46.88325062,50.43294872,55.55971878,60.76884615,67.19404467,67.46658395,62.34332763,53.27572374,45.26837607,39.87559967
